personal_info_weight,0.0,0.2,0.4,0.6,0.8,1.0
0.0,0.2,0.19985,0.19824999999999998,0.20034999999999997,0.20149999999999996,0.203
0.2,0.2,0.2015,0.89535,0.5948,0.3625,0.3075
0.4,0.2,0.27080000000000004,0.9246500000000001,0.6820499999999999,0.515,0.44160000000000005
0.6,0.2,0.9693999999999999,0.8580500000000001,0.6776500000000001,0.5588,0.5042
0.8,0.2,0.9064500000000001,0.8399500000000002,0.67735,0.56235,0.50585
1.0,0.9031,0.8783999999999998,0.8309000000000001,0.6815499999999999,0.557,0.5051
1.2,0.8777000000000001,0.8785499999999999,0.8326,0.674,0.556,0.49870000000000003
